Country Code,Country Name,Region,Year,Domain,Domain_Score
PRE,Pre-demographic dividend,Other,2003,Climate & Energy,0.4359
PRE,Pre-demographic dividend,Other,2004,Climate & Energy,0.4344
PRE,Pre-demographic dividend,Other,2005,Climate & Energy,0.4373
PRE,Pre-demographic dividend,Other,2006,Climate & Energy,0.4408
PRE,Pre-demographic dividend,Other,2007,Climate & Energy,0.4441
PRE,Pre-demographic dividend,Other,2008,Climate & Energy,0.4426
PRE,Pre-demographic dividend,Other,2009,Climate & Energy,0.445
PRE,Pre-demographic dividend,Other,2010,Climate & Energy,0.443
PRE,Pre-demographic dividend,Other,2011,Climate & Energy,0.4492
PRE,Pre-demographic dividend,Other,2012,Climate & Energy,0.4503
PRE,Pre-demographic dividend,Other,2013,Climate & Energy,0.4515
PRE,Pre-demographic dividend,Other,2014,Climate & Energy,0.4574
PRE,Pre-demographic dividend,Other,2015,Climate & Energy,0.4611
PRE,Pre-demographic dividend,Other,2016,Climate & Energy,0.4719
PRE,Pre-demographic dividend,Other,2017,Climate & Energy,0.4733
PRE,Pre-demographic dividend,Other,2018,Climate & Energy,0.4799
PRE,Pre-demographic dividend,Other,2019,Climate & Energy,0.4828
PRE,Pre-demographic dividend,Other,2020,Climate & Energy,0.4913
PRE,Pre-demographic dividend,Other,2021,Climate & Energy,0.3777
PRE,Pre-demographic dividend,Other,2022,Climate & Energy,0.3816
PRE,Pre-demographic dividend,Other,2023,Climate & Energy,0.3766
PRI,Puerto Rico (US),Other,2000,Climate & Energy,0.6326
PRI,Puerto Rico (US),Other,2001,Climate & Energy,0.6318
PRI,Puerto Rico (US),Other,2002,Climate & Energy,0.6244
PRI,Puerto Rico (US),Other,2003,Climate & Energy,0.6337
PRI,Puerto Rico (US),Other,2004,Climate & Energy,0.6337
PRI,Puerto Rico (US),Other,2005,Climate & Energy,0.6342
PRI,Puerto Rico (US),Other,2006,Climate & Energy,0.6196
PRI,Puerto Rico (US),Other,2007,Climate & Energy,0.6213
PRI,Puerto Rico (US),Other,2008,Climate & Energy,0.6175
PRI,Puerto Rico (US),Other,2009,Climate & Energy,0.6153
PRI,Puerto Rico (US),Other,2010,Climate & Energy,0.6143
PRI,Puerto Rico (US),Other,2011,Climate & Energy,0.6124
PRI,Puerto Rico (US),Other,2012,Climate & Energy,0.6115
PRI,Puerto Rico (US),Other,2013,Climate & Energy,0.6131
PRI,Puerto Rico (US),Other,2014,Climate & Energy,0.6147
PRI,Puerto Rico (US),Other,2015,Climate & Energy,0.6167
PRI,Puerto Rico (US),Other,2016,Climate & Energy,0.6157
PRI,Puerto Rico (US),Other,2017,Climate & Energy,0.6175
PRI,Puerto Rico (US),Other,2018,Climate & Energy,0.62
PRI,Puerto Rico (US),Other,2019,Climate & Energy,0.6202
PRI,Puerto Rico (US),Other,2020,Climate & Energy,0.6203
PRI,Puerto Rico (US),Other,2021,Climate & Energy,0.621
PRI,Puerto Rico (US),Other,2022,Climate & Energy,0.6234
PRI,Puerto Rico (US),Other,2023,Climate & Energy,0.6664
PRK,"Korea, Dem. People's Rep.",Other,2000,Climate & Energy,0.4261
PRK,"Korea, Dem. People's Rep.",Other,2001,Climate & Energy,0.427
PRK,"Korea, Dem. People's Rep.",Other,2002,Climate & Energy,0.4275
PRK,"Korea, Dem. People's Rep.",Other,2003,Climate & Energy,0.429
PRK,"Korea, Dem. People's Rep.",Other,2004,Climate & Energy,0.4303
PRK,"Korea, Dem. People's Rep.",Other,2005,Climate & Energy,0.4315
PRK,"Korea, Dem. People's Rep.",Other,2006,Climate & Energy,0.4322
PRK,"Korea, Dem. People's Rep.",Other,2007,Climate & Energy,0.4346
PRK,"Korea, Dem. People's Rep.",Other,2008,Climate & Energy,0.4355
PRK,"Korea, Dem. People's Rep.",Other,2009,Climate & Energy,0.276
PRK,"Korea, Dem. People's Rep.",Other,2010,Climate & Energy,0.2852
PRK,"Korea, Dem. People's Rep.",Other,2011,Climate & Energy,0.2955
PRK,"Korea, Dem. People's Rep.",Other,2012,Climate & Energy,0.3025
PRK,"Korea, Dem. People's Rep.",Other,2013,Climate & Energy,0.3178
PRK,"Korea, Dem. People's Rep.",Other,2014,Climate & Energy,0.3196
PRK,"Korea, Dem. People's Rep.",Other,2015,Climate & Energy,0.3336
PRK,"Korea, Dem. People's Rep.",Other,2016,Climate & Energy,0.3428
PRK,"Korea, Dem. People's Rep.",Other,2017,Climate & Energy,0.3256
PRK,"Korea, Dem. People's Rep.",Other,2018,Climate & Energy,0.334
PRK,"Korea, Dem. People's Rep.",Other,2019,Climate & Energy,0.3374
PRK,"Korea, Dem. People's Rep.",Other,2020,Climate & Energy,0.3452
PRK,"Korea, Dem. People's Rep.",Other,2021,Climate & Energy,0.3572
PRK,"Korea, Dem. People's Rep.",Other,2022,Climate & Energy,0.3768
PRK,"Korea, Dem. People's Rep.",Other,2023,Climate & Energy,0.3784
PSE,West Bank and Gaza,Other,2000,Climate & Energy,0.6552
PSE,West Bank and Gaza,Other,2001,Climate & Energy,0.653
PSE,West Bank and Gaza,Other,2002,Climate & Energy,0.664
PSE,West Bank and Gaza,Other,2003,Climate & Energy,0.6636
PSE,West Bank and Gaza,Other,2004,Climate & Energy,0.6677
PSE,West Bank and Gaza,Other,2005,Climate & Energy,0.6672
PSE,West Bank and Gaza,Other,2006,Climate & Energy,0.6566
PSE,West Bank and Gaza,Other,2007,Climate & Energy,0.6602
PSE,West Bank and Gaza,Other,2008,Climate & Energy,0.6614
PSE,West Bank and Gaza,Other,2009,Climate & Energy,0.6534
PSE,West Bank and Gaza,Other,2010,Climate & Energy,0.6479
PSE,West Bank and Gaza,Other,2011,Climate & Energy,0.6504
PSE,West Bank and Gaza,Other,2012,Climate & Energy,0.6433
PSE,West Bank and Gaza,Other,2013,Climate & Energy,0.6424
PSE,West Bank and Gaza,Other,2014,Climate & Energy,0.6403
PSE,West Bank and Gaza,Other,2015,Climate & Energy,0.6408
PSE,West Bank and Gaza,Other,2016,Climate & Energy,0.644
PSE,West Bank and Gaza,Other,2017,Climate & Energy,0.6396
PSE,West Bank and Gaza,Other,2018,Climate & Energy,0.6449
PSE,West Bank and Gaza,Other,2019,Climate & Energy,0.6476
PSE,West Bank and Gaza,Other,2020,Climate & Energy,0.6502
PSE,West Bank and Gaza,Other,2021,Climate & Energy,0.6511
PSE,West Bank and Gaza,Other,2022,Climate & Energy,0.6511
PSE,West Bank and Gaza,Other,2023,Climate & Energy,0.663
PSS,Pacific island small states,Other,2000,Climate & Energy,0.436
PSS,Pacific island small states,Other,2001,Climate & Energy,0.4287
PSS,Pacific island small states,Other,2002,Climate & Energy,0.4383
PSS,Pacific island small states,Other,2003,Climate & Energy,0.4332
PSS,Pacific island small states,Other,2004,Climate & Energy,0.4309
PSS,Pacific island small states,Other,2005,Climate & Energy,0.4409
PSS,Pacific island small states,Other,2006,Climate & Energy,0.4385
PSS,Pacific island small states,Other,2007,Climate & Energy,0.4384
PSS,Pacific island small states,Other,2008,Climate & Energy,0.4519
PSS,Pacific island small states,Other,2009,Climate & Energy,0.4442
PSS,Pacific island small states,Other,2010,Climate & Energy,0.4506
PSS,Pacific island small states,Other,2011,Climate & Energy,0.4575
PSS,Pacific island small states,Other,2012,Climate & Energy,0.4638
PSS,Pacific island small states,Other,2013,Climate & Energy,0.4583
PSS,Pacific island small states,Other,2014,Climate & Energy,0.4677
PSS,Pacific island small states,Other,2015,Climate & Energy,0.4739
PSS,Pacific island small states,Other,2016,Climate & Energy,0.4725
